"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPO_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPO_DE_EDAD.2"
"6909",5,56,5097150000033,3,9,715,0,"MORALES MURILLO MORAYMA MAGALY                                                                      ","MUJERES",47.4082191780822,"DE 45 A MENOS DE 65 AÑOS","SALAZAR RODRIGUEZ ROBERT JUAN                                                                       ","HOMBRES",41.1369863013699,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6910",5,8,5134770000018,3,13,477,0,"SALTOS MACIAS SEGUNDO ULICES                                                                        ","HOMBRES",50.3907103825137,"DE 45 A MENOS DE 65 AÑOS","SALAZAR ROSADO ROSA BLANCA                                                                          ","MUJERES",27.5534246575342,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6911",5,4,5032400000004,1,3,240,0,"SIGUENCIA GARCIA MARCO FERNANDO                                                                     ","HOMBRES",39.0767123287671,"DE 30 A MENOS DE 45 AÑOS","SALAZAR SALAZAR LAURO MOISES                                                                        ","HOMBRES",46.155737704918,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6912",5,51,5170600000074,4,17,60,0,"VELASCO CEPEDA CARLOS EMILIO                                                                        ","HOMBRES",48.427397260274,"DE 45 A MENOS DE 65 AÑOS","SALAZAR SALAZAR ZOILA ELENA                                                                         ","MUJERES",40.8794520547945,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6913",7,6,7180000000017,1,18,0,0,"SALAZAR FONSECA BYRON EDWIN                                                                         ","HOMBRES",41.5808219178082,"DE 30 A MENOS DE 45 AÑOS","SALAZAR SANAGUANO SEGUNDO JOSE                                                                      ","HOMBRES",67.7287671232877,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"6914",5,10,5113100000026,2,11,310,0,"YAGUANA CONDOY LORGIA AMADA                                                                         ","MUJERES",55.2630136986301,"DE 45 A MENOS DE 65 AÑOS","SALAZAR SARAGURO MARITZA ALBANIA                                                                    ","MUJERES",38,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6915",5,8,5100550000018,3,10,55,0,"HARO POZO SANDRA FABIOLA                                                                            ","MUJERES",24.0794520547945,"MENORES DE 30 AÑOS","SALAZAR SIMBANA LUIS ALFONSO                                                                        ","HOMBRES",34.3032786885246,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6916",5,5,5181450000010,1,18,145,0,"GUTIERREZ ORTEGA VICTOR ANIBAL                                                                      ","HOMBRES",43.6109589041096,"DE 30 A MENOS DE 45 AÑOS","SALAZAR TELLO ANGEL RAMIRO                                                                          ","HOMBRES",48.0082191780822,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6917",5,6,5097150000016,1,9,715,0,"VELEZ PLAZA DENIS DAVID                                                                             ","HOMBRES",47.6191780821918,"DE 45 A MENOS DE 65 AÑOS","SALAZAR TIGUA WELLINGTON YULICE                                                                     ","HOMBRES",46.8383561643836,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6918",5,8,5078600000021,3,7,860,0,"PAREDES CHERO WILSON ANTONIO                                                                        ","HOMBRES",31.3616438356164,"DE 30 A MENOS DE 45 AÑOS","SALAZAR TORRES JOSE GABRIEL                                                                         ","HOMBRES",30.9205479452055,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6919",5,8,5017800000013,1,1,780,0,"IÑAGUAZO NAULA ROSA MARGARITA                                                                      ","MUJERES",39.6986301369863,"DE 30 A MENOS DE 45 AÑOS","SALAZAR VASQUEZ MARIA MARLENE                                                                       ","MUJERES",22.4289617486339,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6920",5,5,5099860000011,2,9,986,0,"ANZULEZ MAYEZA JAIME MODESTO                                                                        ","HOMBRES",43.372602739726,"DE 30 A MENOS DE 45 AÑOS","SALAZAR VASQUEZ ZOILA ERNESTINA                                                                     ","MUJERES",42.9397260273973,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6921",5,21005,5216500000009,1,21,650,0,"DE LA TORRE SANCHEZ MARCELO EDUARDO                                                                 ","HOMBRES",35.7123287671233,"DE 30 A MENOS DE 45 AÑOS","SALAZAR YAHIGUAJE MARITZA ARILIZ                                                                    ","MUJERES",28.2328767123288,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6922",5,5,5076900000009,3,7,690,0,"ALCIVAR CORDOVA MARIBEL ALEXANDRA                                                                   ","MUJERES",21.5753424657534,"MENORES DE 30 AÑOS","SALAZAR YUNGA CECILIA ALEXANDRA                                                                     ","MUJERES",26.1693989071038,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6923",5,22006,5227250000011,1,22,725,0,"CASTILLO RIGOBERTO                                                                                  ","HOMBRES",47.5561643835616,"DE 45 A MENOS DE 65 AÑOS","SALCEDO ROJAS ANGEL BOLIVAR DE JESUS                                                                ","HOMBRES",47.413698630137,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6924",7,22014,7220000000005,1,22,0,0,"ROMERO MOROCHO JOSE MARIA GUILLERMO                                                                 ","HOMBRES",43.7232876712329,"DE 30 A MENOS DE 45 AÑOS","SALCEDO ROJAS MAGDALENA DEL CARMEN                                                                  ","MUJERES",43.3808219178082,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6925",5,3,5099650000007,1,9,965,0,"SUAREZ VERA EDWIN VINICIO                                                                           ","HOMBRES",28.4849315068493,"MENORES DE 30 AÑOS","SALCEDO TOMALA KLEBER ANDRES                                                                        ","HOMBRES",27.8821917808219,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6926",5,71,5076900000015,3,7,690,0,"MEJIA PROCEL FANNY RUTH                                                                             ","MUJERES",48.9972602739726,"DE 45 A MENOS DE 65 AÑOS","SALDAÑA BARZOSA GRACIELA ESPERANZA                                                                 ","MUJERES",50.2486338797814,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6927",5,4,5134800000016,1,13,480,0,"ZAMBRANO IRIARTE BERTHA LUCRECIA                                                                    ","MUJERES",51.6383561643836,"DE 45 A MENOS DE 65 AÑOS","SALDARRIAGA LOPEZ NARCISO ALBERTO                                                                   ","HOMBRES",43.0328767123288,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6928",5,5,5156210000006,2,15,621,0,"BORJA PENAFIEL ESTHER VICTORIA                                                                      ","MUJERES",48.3424657534247,"DE 45 A MENOS DE 65 AÑOS","SALDARRIAGA MUNOZ SANTIAGO BIENVENIDO                                                               ","HOMBRES",44.7917808219178,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6929",5,48,5073750000001,1,7,375,0,"SALGADO REY VICENTE BOLIVAR                                                                         ","HOMBRES",50.9479452054794,"DE 45 A MENOS DE 65 AÑOS","SALGADO CABRERA YAMINA DE LOS ANGELES                                                               ","MUJERES",28.4054794520548,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6930",7,8,7090000000148,4,9,0,0,"YEPEZ AVILES JEANETTE MARITZA                                                                       ","MUJERES",51.7835616438356,"DE 45 A MENOS DE 65 AÑOS","SALGADO ROSERO CLARA ISMERIA                                                                        ","MUJERES",77.1397260273973,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"6931",5,10,5170600000069,6,17,60,0,"AGILA CARMEN ALVITA                                                                                 ","MUJERES",42.8684931506849,"DE 30 A MENOS DE 45 AÑOS","SALGADO TALAVERA ADRIANA KATHERINE                                                                  ","MUJERES",24.6301369863014,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6932",5,8,5170600000063,7,17,60,0,"BONILLA GALLARDO JUDITH MERCEDES                                                                    ","MUJERES",43.0383561643836,"DE 30 A MENOS DE 45 AÑOS","SALGUERO MUNOZ CARLOS HUMBERTO                                                                      ","HOMBRES",49.8715846994535,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6933",5,5006,5051050000020,2,5,105,0,"LEON CARDENAS JENNY ELIZABETH                                                                       ","MUJERES",31.9260273972603,"DE 30 A MENOS DE 45 AÑOS","SALGUERO RUBIO MARIA NELA                                                                           ","MUJERES",38.7404371584699,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6934",7,24,7170000000101,3,17,0,0,"VALENCIA CANAR HERNAN OSWALDO                                                                       ","HOMBRES",53.0465753424658,"DE 45 A MENOS DE 65 AÑOS","SALINAS AGUAGUINA VICTOR RAUL                                                                       ","HOMBRES",27.2821917808219,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6935",5,6,5180900000013,1,18,90,0,"BARRIONUEVO ZAMORA JESUS AMADOR                                                                     ","HOMBRES",42.2540983606557,"DE 30 A MENOS DE 45 AÑOS","SALINAS BONILLA EDGAR SALOMON                                                                       ","HOMBRES",34.5273224043716,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6936",3,55,3190000000013,1,19,0,0,"RIVADENEIRA JARAMILLO JUAN FELIPE                                                                   ","HOMBRES",47.2547945205479,"DE 45 A MENOS DE 65 AÑOS","SALINAS CUEVA SERGIO ALIPIO                                                                         ","HOMBRES",42.1666666666667,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6937",5,4,5191300000004,2,19,130,0,"SALINAS JIMENEZ OLIVIA MARIA                                                                        ","MUJERES",34.0054644808743,"DE 30 A MENOS DE 45 AÑOS","SALINAS EDGAR RAUL                                                                                  ","HOMBRES",36.7369863013699,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6938",7,5,7170000000067,11,17,0,0,"CADENA ESCOBAR MARIO GAGARIN                                                                        ","HOMBRES",45.3178082191781,"DE 45 A MENOS DE 65 AÑOS","SALINAS GUERRERO SEGUNDO MIGUEL                                                                     ","HOMBRES",35.627397260274,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6939",5,9,5191300000009,1,19,130,0,"ZHININ QUEZADA MANUEL GUILLERMO                                                                     ","HOMBRES",33.6493150684932,"DE 30 A MENOS DE 45 AÑOS","SALINAS JIMENEZ DOMINGO LIVIO                                                                       ","HOMBRES",35.1315068493151,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6940",7,19003,7190000000010,2,19,0,0,"GUACHICHULCA CORDOVA HILDA MARGARITA                                                                ","MUJERES",51.0438356164384,"DE 45 A MENOS DE 65 AÑOS","SALINAS LEON WILSON RENE                                                                            ","HOMBRES",33.5095890410959,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
